ID,Weight,Nested,Procedure,Stimulus,TargetType,CorrectResponse,StimType,BlockType,thisN,thisTrialN,thisRepN,response.keys,response.corr,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,practiceLoop2.thisRepN,practiceLoop2.thisTrialN,practiceLoop2.thisN,practiceLoop2.thisIndex,practiceLoop3.thisRepN,practiceLoop3.thisTrialN,practiceLoop3.thisN,practiceLoop3.thisIndex,practiceLoop4.thisRepN,practiceLoop4.thisTrialN,practiceLoop4.thisN,practiceLoop4.thisIndex,practiceLoop5.thisRepN,practiceLoop5.thisTrialN,practiceLoop5.thisN,practiceLoop5.thisIndex,practiceLoop6.thisRepN,practiceLoop6.thisTrialN,practiceLoop6.thisN,practiceLoop6.thisIndex,practiceLoop7.thisRepN,practiceLoop7.thisTrialN,practiceLoop7.thisN,practiceLoop7.thisIndex,practiceLoop8.thisRepN,practiceLoop8.thisTrialN,practiceLoop8.thisN,practiceLoop8.thisIndex,thisRow.t,notes,TitlePage.started,NextPage.started,NbackTitle.started,TitlePage.stopped,NextPage.keys,NextPage.rt,NextPage.duration,Instructions1.started,NextPage_2.started,Instructions_1.started,Instructions1.stopped,NextPage_2.keys,NextPage_2.rt,NextPage_2.duration,Instructions2.started,NextPage_3.started,Instructions_2.started,FaceImage.started,Instructions2.stopped,NextPage_3.keys,NextPage_3.rt,NextPage_3.duration,Instructions3.started,NextPage_4.started,Instructions_3.started,PlaceImage.started,Instructions3.stopped,NextPage_4.keys,NextPage_4.rt,NextPage_4.duration,Instructions5pt5.started,NextPage_5.started,Instructions_5pt5.started,Instructions5pt5.stopped,NextPage_5.keys,NextPage_5.rt,NextPage_5.duration,Instructions6.started,NextPage_6.started,Instructions_6.started,Instructions_6_Target.started,TargetImage.started,Instructions_6_Match.started,Instructions6.stopped,NextPage_6.keys,NextPage_6.rt,NextPage_6.duration,Instructions14.started,NextPage_7.started,Instructions_14.started,Instructions14.stopped,NextPage_7.keys,NextPage_7.rt,NextPage_7.duration,Instructions6pt2.started,NextPage_8.started,Instructions_6pt2.started,Instructions6pt2.stopped,NextPage_8.keys,NextPage_8.rt,NextPage_8.duration,PracticeTrial1_Cue.started,CueFix_1.started,CueTarget_1.started,CueTargetImage_1.started,Zero_back.started,CueFix_1.stopped,CueTarget_1.stopped,CueTargetImage_1.stopped,Zero_back.stopped,PracticeTrial1_Cue.stopped,PracticeTrial_Stim.started,response.started,Stim.started,Stim_LeftScreenInstruction.started,Stim_RightScreenInstruction.started,PracticeTrial_Stim.stopped,practiceLoop.response.keys,practiceLoop.response.corr,PracticeTrial_Feedback.started,Fix.started,Feedback.started,Fix.stopped,Feedback.stopped,PracticeTrial_Feedback.stopped,response.stopped,Stim.stopped,Stim_LeftScreenInstruction.stopped,Stim_RightScreenInstruction.stopped,InstructionsSpaceToContinue.started,NextPage_9.started,Instructions_Space.started,InstructionsSpaceToContinue.stopped,NextPage_9.keys,NextPage_9.rt,NextPage_9.duration,PracticeTrial2_Cue.started,CueFix_2.started,CueTarget_2.started,CueTargetImage_2.started,Zero_back_2.started,CueFix_2.stopped,CueTarget_2.stopped,CueTargetImage_2.stopped,Zero_back_2.stopped,PracticeTrial2_Cue.stopped,practiceLoop2.response.keys,practiceLoop2.response.corr,Instructions8.started,NextPage_10.started,Instructions_8.started,Instructions8.stopped,NextPage_10.keys,NextPage_10.rt,NextPage_10.duration,Instructions11.started,NextPage_11.started,Instructions_11.started,Instructions11.stopped,NextPage_11.keys,NextPage_11.rt,NextPage_11.duration,Instructions9.started,NextPage_12.started,Instructions_9.started,Example_Stim.started,Example_LeftScreenInstruction.started,Example_RightScreenInstruction.started,Instructions9.stopped,NextPage_12.keys,NextPage_12.rt,NextPage_12.duration,Instructions21.started,NextPage_13.started,Instructions_21.started,One_Back_Example_Stim.started,Example_Stim_2.started,Example_LeftScreenInstruction_2.started,Example_RightScreenInstruction_2.started,Instructions21.stopped,NextPage_13.keys,NextPage_13.rt,NextPage_13.duration,Instructions24.started,NextPage_14.started,Instructions_24.started,Green_Border.started,Two_Back_Example_Stim.started,One_Back_Example_Stim_2.started,Example_Stim_3.started,Example_LeftScreenInstruction_3.started,Example_RightScreenInstruction_3.started,Instructions24.stopped,NextPage_14.keys,NextPage_14.rt,NextPage_14.duration,Instructions25.started,NextPage_15.started,Instructions_25.started,Two_Back_Example_Stim_2.started,One_Back_Example_Stim_3.started,Example_Stim_4.started,Example_LeftScreenInstruction_4.started,Example_RightScreenInstruction_4.started,Instructions25.stopped,NextPage_15.keys,NextPage_15.rt,NextPage_15.duration,Instructions15.started,NextPage_16.started,Instructions_15.started,Instructions15.stopped,NextPage_16.keys,NextPage_16.rt,NextPage_16.duration,Instructions32.started,NextPage_17.started,Instructions_32.started,Example_Stim_5.started,Example_LeftScreenInstruction_5.started,Example_RightScreenInstruction_5.started,Instructions32.stopped,NextPage_17.keys,NextPage_17.rt,NextPage_17.duration,Instructions27.started,NextPage_18.started,Instructions_27.started,Example_Stim_6.started,Example_LeftScreenInstruction_6.started,Example_RightScreenInstruction_6.started,Instructions27.stopped,NextPage_18.keys,NextPage_18.rt,NextPage_18.duration,Instructions33.started,NextPage_19.started,Instructions_33.started,Example_Stim_7.started,Example_LeftScreenInstruction_7.started,Example_RightScreenInstruction_7.started,Instructions33.stopped,NextPage_19.keys,NextPage_19.rt,NextPage_19.duration,Instructions26.started,NextPage_20.started,Instructions_26.started,One_Back_Example_Stim_4.started,Example_Stim_8.started,Example_LeftScreenInstruction_8.started,Example_RightScreenInstruction_8.started,Instructions26.stopped,NextPage_20.keys,NextPage_20.rt,NextPage_20.duration,Instructions34.started,NextPage_21.started,Instructions.started,Example_Stim_9.started,Example_LeftScreenInstruction_9.started,Example_RightScreenInstruction_9.started,Instructions34.stopped,NextPage_21.keys,NextPage_21.rt,NextPage_21.duration,Instructions28.started,NextPage_22.started,Instructions_28.started,Two_Back_Example_Stim_3.started,One_Back_Example_Stim_5.started,Example_Stim_10.started,Example_LeftScreenInstruction_10.started,Example_RightScreenInstruction_10.started,Instructions28.stopped,NextPage_22.keys,NextPage_22.rt,NextPage_22.duration,Instructions29.started,NextPage_23.started,Instructions_29.started,Green_Border_2.started,Two_Back_Example_Stim_4.started,One_Back_Example_Stim_6.started,Example_Stim_11.started,Example_LeftScreenInstruction_11.started,Example_RightScreenInstruction_11.started,Instructions29.stopped,NextPage_23.keys,NextPage_23.rt,NextPage_23.duration,Instructions22.started,NextPage_24.started,Instructions_22.started,Instructions22.stopped,NextPage_24.keys,NextPage_24.rt,NextPage_24.duration,Instructions30.started,NextPage_25.started,Instructions_30.started,Instructions30.stopped,NextPage_25.keys,NextPage_25.rt,NextPage_25.duration,practiceLoop3.response.keys,practiceLoop3.response.corr,practiceLoop4.response.keys,practiceLoop4.response.corr,Instructions36.started,NextPage_26.started,Instructions_36.started,Instructions36.stopped,NextPage_26.keys,NextPage_26.rt,NextPage_26.duration,PracticeTrial5_Cue.started,CueFix_5.started,Cue_2Back.started,CueFix_5.stopped,Cue_2Back.stopped,PracticeTrial5_Cue.stopped,practiceLoop5.response.keys,practiceLoop5.response.corr,PracticeTrial6_Cue.started,CueFix_6.started,CueFix_6.stopped,CueTarget_6.started,CueTargetImage_6.started,Zero_back_3.started,CueTarget_6.stopped,CueTargetImage_6.stopped,Zero_back_3.stopped,PracticeTrial6_Cue.stopped,practiceLoop6.response.keys,practiceLoop6.response.corr,PracticeTrial7_Cue.started,CueFix_7.started,CueFix_7.stopped,Cue_2Back_2.started,Cue_2Back_2.stopped,PracticeTrial7_Cue.stopped,practiceLoop7.response.keys,practiceLoop7.response.corr,PracticeTrial8_Cue.started,CueFix_8.started,CueFix_8.stopped,CueTarget_8.started,CueTargetImage_8.started,Zero_back_4.started,CueTarget_8.stopped,CueTargetImage_8.stopped,Zero_back_4.stopped,PracticeTrial8_Cue.stopped,practiceLoop8.response.keys,practiceLoop8.response.corr,Goodbye.started,EndProgram.started,AllDone.started,Please enter the Subject ID:,Please enter the Session Number:,Enter subject's handedness:,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.92177795805037,77.92781037511304,77.92781037511304,78.86672758311033,space,0.9284166246652603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.86895845783874,78.88576749991626,78.88576749991626,78.88576749991626,78.88576749991626,78.88576749991626,81.21356920804828,space,2.3254467081278563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.21490412484854,81.2254367498681,81.2254367498681,81.2254367498681,81.2254367498681,81.2254367498681,83.53541274974123,space,2.305682625155896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5364409997128,83.54583458276466,83.54583458276466,83.54583458276466,83.54583458276466,83.54583458276466,87.66365583287552,space,4.107625165954232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.66516112489626,87.67638241592795,87.67638241592795,87.67638241592795,87.67638241592795,87.67638241592795,87.67638241592795,94.55652458313853,space,6.872541000135243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.55772062484175,94.56869950005785,94.56869950005785,94.56869950005785,94.56869950005785,94.56869950005785,95.78060270799324,space,1.2086752918548882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.78237595781684,95.79319066600874,95.79319066600874,95.79319066600874,95.79319066600874,95.79319066600874,95.79319066600874,95.79319066600874,108.38101379107684,space,12.585453709121794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.3824823750183,108.39944762503728,108.39944762503728,108.39944762503728,108.39944762503728,108.39944762503728,108.39944762503728,108.39944762503728,108.39944762503728,115.87847220804542,space,7.475012875162065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.87954945769161,115.886078374926,115.886078374926,118.48103770799935,space,2.5889149997383356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.48166304081678,118.4898984581232,118.4898984581232,119.26058637490496,space,0.7650719997473061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
1,1,None,PracticeTrialsPROC,VM Stimuli/PracticeFO2.bmp,nontarget,Nontarget,NegFace,2-Back,0,0,0,None,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,119.28422029083595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.27503787493333,119.28422029083595,119.28422029083595,119.28422029083595,119.28422029083595,121.26087487488985,,,121.26200925000012,121.26753983274102,121.7590590827167,121.7651333748363,123.25939049990848,123.24667812511325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
2,1,None,PracticeTrialsPROC,VM Stimuli/PracticeFO4.bmp,nontarget,Nontarget,NegFace,2-Back,1,1,0,None,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,123.25939049990848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.25207579089329,123.25939049990848,123.25939049990848,123.25939049990848,123.25939049990848,125.2430686657317,,,125.24421375012025,125.2601588331163,125.75170358270407,125.75170358270407,127.26119174994528,127.24753762502223,125.25535654090345,125.25535654090345,125.25535654090345,125.25535654090345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
3,1,None,PracticeTrialsPROC,VM Stimuli/PracticeFO2.bmp,target,Target,NegFace,2-Back,2,2,0,None,0,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,127.26119174994528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.25309337489307,127.26119174994528,127.26119174994528,127.26119174994528,127.26119174994528,129.2449882500805,,,129.2461780407466,129.2513659996912,129.7645703330636,129.7424409999512,131.26099854102358,131.25131745776162,129.2513659996912,129.2513659996912,129.2513659996912,129.2513659996912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
4,1,None,PracticeTrialsPROC,VM Stimuli/PracticeFO4.bmp,target,Target,NegFace,2-Back,3,3,0,None,0,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,131.26099854102358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.2546489997767,131.26099854102358,131.26099854102358,131.26099854102358,131.26099854102358,133.24440533295274,,,133.2455607908778,133.25104437489063,133.7539184577763,133.7480362500064,135.2435263330117,135.2363647078164,133.25104437489063,133.25104437489063,133.25104437489063,133.25104437489063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
5,1,None,PracticeTrialsPROC,VM Stimuli/PracticeFO1.bmp,nontarget,Nontarget,NegFace,2-Back,4,4,0,None,0,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,135.2435263330117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.24082220811397,135.2513850829564,135.2513850829564,135.2513850829564,135.2513850829564,137.23881158279255,,,137.2399932499975,137.26017191587016,137.75554799987003,137.75554799987003,139.25193224987015,139.24657045770437,137.24201587494463,137.24201587494463,137.24201587494463,137.24201587494463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.24733683280647,139.25193224987015,139.25193224987015,148.43049504095688,space,9.174293749965727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
1,1,None,PracticeTrialsPROC,VM Stimuli/Place1.bmp,nontarget,Nontarget,Place,2-Back,0,0,0,None,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,148.4547635409981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.4456042908132,148.4547635409981,148.4547635409981,148.4547635409981,148.4547635409981,150.43245604075491,,,150.43394241575152,150.43917441600934,150.93190500000492,150.93190500000492,152.4308143327944,152.41847145790234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
2,1,None,PracticeTrialsPROC,VM Stimuli/Place5.bmp,nontarget,Nontarget,Place,2-Back,1,1,0,None,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,152.4308143327944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.4232110409066,152.4308143327944,152.4308143327944,152.4308143327944,152.4308143327944,154.42199204070494,,,154.42320400010794,154.42850533267483,154.92793595790863,154.92793595790863,156.42865766584873,156.41658312501386,154.42850533267483,154.42850533267483,154.42850533267483,154.42850533267483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418124,1,Right,2026-03-11_12h50.40.163,EmoNback_Practice,2024.2.4,None,2026-03-11 12h50.51.708665 -0500,
