thisN,thisTrialN,thisRepN,ID,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,response.keys,response.corr,TargetStimulus,BlockLoop_Run1.thisRepN,BlockLoop_Run1.thisTrialN,BlockLoop_Run1.thisN,BlockLoop_Run1.thisIndex,TrialLoop_Run1.thisRepN,TrialLoop_Run1.thisTrialN,TrialLoop_Run1.thisN,TrialLoop_Run1.thisIndex,thisRow.t,notes,TitlePage.started,Continue.started,NbackTitle.started,TitlePage.stopped,Continue.keys,Continue.rt,Continue.duration,Instructions.started,Continue_2.started,Instruction.started,Instructions.stopped,Continue_2.keys,Continue_2.rt,Continue_2.duration,Instructions_2.started,Continue_3.started,Instruction_2.started,Target.started,TargetImage.started,Instructions_2.stopped,Continue_3.keys,Continue_3.rt,Continue_3.duration,Instructions_3.started,Continue_4.started,Instruction_3.started,Green_Border.started,Image_2Back.started,Image_1Back.started,Image_ToMatch.started,LEFTSIDESCREEN_CAPTION.started,RIGHTSIDESCREEN_CAPTION.started,Instructions_3.stopped,Continue_4.keys,Continue_4.rt,Continue_4.duration,Instructions_4.started,Continue_5.started,Instruction_4.started,Instructions_4.stopped,Continue_5.keys,Continue_5.rt,Continue_5.duration,Instructions_5.started,Continue_6.started,Instruction_5.started,Instructions_5.stopped,Continue_6.keys,Continue_6.rt,Continue_6.duration,Waiting4Scanner.started,Continue_7.started,Scanner_Instruction.started,Waiting4Scanner.stopped,Continue_7.keys,Continue_7.rt,Continue_7.duration,CueFix_Run1.started,Cue_Fix.started,CueFix_Run1.stopped,Cue2Back.started,Cue_2Back.started,Cue2Back.stopped,Cue0Back.started,Cue0Back.stopped,Stim.started,StimulusImage.started,LeftScreenResponse.started,RightScreenResponse.started,response.started,Stim.stopped,TrialLoop_Run1.response.keys,TrialLoop_Run1.response.corr,correctKey,pressedKey,accuracy,RT,date,time,version,run,block,id,stimulus,stimType,Fix.started,End_Fix.started,Fix.stopped,StimulusImage.stopped,LeftScreenResponse.stopped,RightScreenResponse.stopped,response.stopped,End_Fix.stopped,EndBlock_Run1.started,EndBlock_Run1.stopped,Cue_Target.started,Cue_TargetImage.started,Cue_Fix.stopped,Fix15Sec.started,Fix_15_Sec.started,Fix_15_Sec.stopped,Fix15Sec.stopped,Fix5Sec.started,Fix_5_Sec.started,Fix_5_Sec.stopped,Fix5Sec.stopped,Instructions_6.started,Continue_8.started,Instruction_6.started,Please enter the Subject ID:,Please enter the Session Number:,Enter subject's handedness:,Please select version:,date,expName,expVersion,psychopyVersion,frameRate,expStart,
5,5,0,6,1,VM Stimuli/AF218_NC.bmp,target,Target,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,5,5,5,49.906233166344464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8851873325184,,49.88523183297366,49.888380457647145,49.88843879196793,49.89172779209912,49.906233166344464,49.906233166344464,49.906233166344464,49.906233166344464,51.892443208023906,None,0,1,NA,NA,NA,2026-01-20_12h28.15.749,12:29:24,1,1,1,6,VM Stimuli/AF218_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
5,5,0,6,1,VM Stimuli/AF218_NC.bmp,target,Target,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,51.89319350011647,51.904787874780595,52.395941582508385,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
6,6,0,7,1,VM Stimuli/7F_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,6,6,6,52.42042799945921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.39709479175508,,52.39715008251369,52.40028658229858,52.40034516714513,52.40567904151976,52.42042799945921,52.42042799945921,52.42042799945921,52.42042799945921,54.40529783256352,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:29:27,1,1,1,7,VM Stimuli/7F_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
6,6,0,7,1,VM Stimuli/7F_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,54.40592295769602,54.4160303324461,54.90086745750159,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
7,7,0,8,1,VM Stimuli/7F_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,7,7,7,54.92234758287668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.90179883316159,,54.90184383280575,54.905050499364734,54.905118292197585,54.90798249933869,54.92234758287668,54.92234758287668,54.92234758287668,54.92234758287668,56.90959483291954,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:29:29,1,1,1,8,VM Stimuli/7F_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
7,7,0,8,1,VM Stimuli/7F_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,56.910215832293034,56.92084791697562,57.40893895737827,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
8,8,0,9,1,VM Stimuli/42M_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,8,8,8,57.43327979184687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.409904667176306,,57.40994966682047,57.41302837431431,57.413085707463324,57.418376917019486,57.43327979184687,57.43327979184687,57.43327979184687,57.43327979184687,59.421411249786615,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:29:32,1,1,1,9,VM Stimuli/42M_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
8,8,0,9,1,VM Stimuli/42M_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,59.422019332647324,59.43184633273631,59.91758945770562,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
9,9,0,10,1,VM Stimuli/LM207_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,9,9,9,59.94076737482101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.918456291779876,,59.918500249274075,59.92160000000149,59.92166920751333,59.926431582309306,59.94076737482101,59.94076737482101,59.94076737482101,59.94076737482101,61.926660457625985,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:29:34,1,1,1,10,VM Stimuli/LM207_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
9,9,0,10,1,VM Stimuli/LM207_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,61.92727954220027,61.93796129152179,62.42557491641492,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
0,0,0,1,1,VM Stimuli/17F_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,0,0,0,62.95868599973619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.439441207796335,62.45053287502378,62.93831800017506,62.94740716647357,62.95868599973619,65.42791091650724,65.4601037921384,65.46015312429518,65.46395466662943,65.47653012443334,65.47653012443334,65.47653012443334,65.47653012443334,67.4852989166975,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:29:40,1,1,2,1,VM Stimuli/17F_FO.bmp,NegFace,,,,,,,,,62.429076249711215,62.42915462516248,,,62.95868599973619,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
0,0,0,1,1,VM Stimuli/17F_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,67.4859040826559,67.50143345817924,67.97271179128438,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
1,1,0,2,1,VM Stimuli/HM03_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,1,1,1,68.0598799996078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.97546408232301,,67.97561166714877,68.03829849977046,68.03833741694689,68.04333287477493,68.0598799996078,68.0598799996078,68.0598799996078,68.0598799996078,70.04438041709363,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:29:43,1,1,2,2,VM Stimuli/HM03_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
1,1,0,2,1,VM Stimuli/HM03_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,70.04545883275568,70.0561889167875,70.5487019577995,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
2,2,0,3,1,VM Stimuli/BM045_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,2,2,2,70.63736316654831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.54976633284241,,70.54981454182416,70.61807612515986,70.61812345776707,70.62460795789957,70.63736316654831,70.63736316654831,70.63736316654831,70.63736316654831,72.62650774978101,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:29:45,1,1,2,3,VM Stimuli/BM045_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
2,2,0,3,1,VM Stimuli/BM045_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,72.62719141691923,72.63786487467587,73.12544833309948,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
3,3,0,4,1,VM Stimuli/HM03_FO.bmp,target,Target,NegFace,2-Back,None,0,,2,0,2,0,0,3,3,3,73.17002287507057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1264237081632,,73.1264717914164,73.1546721663326,73.15472412481904,73.15729924943298,73.17002287507057,73.17002287507057,73.17002287507057,73.17002287507057,75.15522087458521,None,0,1,NA,NA,NA,2026-01-20_12h28.15.749,12:29:48,1,1,2,4,VM Stimuli/HM03_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
3,3,0,4,1,VM Stimuli/HM03_FO.bmp,target,Target,NegFace,2-Back,None,0,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,75.15578879136592,75.16531470790505,75.64870762452483,,,,,75.69427937455475,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
4,4,0,5,1,VM Stimuli/17F_FO.bmp,lure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,4,4,4,75.69427937455475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.64965870790184,,75.64970333315432,75.67699874937534,75.67704529128969,75.68156187515706,75.69427937455475,75.69427937455475,75.69427937455475,75.69427937455475,77.68386095762253,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:29:50,1,1,2,5,VM Stimuli/17F_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
4,4,0,5,1,VM Stimuli/17F_FO.bmp,lure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,77.68621912505478,77.69856029190123,78.18394670728594,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
5,5,0,6,1,VM Stimuli/BM045_FO.bmp,lure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,5,5,5,78.23850512504578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.18510820809752,,78.18515608273447,78.2224953752011,78.22254008240998,78.22642916627228,78.23850512504578,78.23850512504578,78.23850512504578,78.23850512504578,80.22727004159242,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:29:53,1,1,2,6,VM Stimuli/BM045_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
5,5,0,6,1,VM Stimuli/BM045_FO.bmp,lure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,80.22825133241713,80.24050987511873,80.73412583302706,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
6,6,0,7,1,VM Stimuli/9F_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,6,6,6,80.77966095786542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.73514937516302,,80.73519229143858,80.76246574986726,80.76250308286399,80.76587329152972,80.77966095786542,80.77966095786542,80.77966095786542,80.77966095786542,82.76598083227873,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:29:55,1,1,2,7,VM Stimuli/9F_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
6,6,0,7,1,VM Stimuli/9F_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,82.76662654150277,82.7764056250453,83.26727754157037,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
7,7,0,8,1,VM Stimuli/WM004_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,7,7,7,83.32054954208434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.26814066711813,,83.2681886665523,83.30381887499243,83.30386512447149,83.30844512488693,83.32054954208434,83.32054954208434,83.32054954208434,83.32054954208434,85.30917624942958,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:29:58,1,1,2,8,VM Stimuli/WM004_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
7,7,0,8,1,VM Stimuli/WM004_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,85.30984216649085,85.32045945804566,85.80349220801145,,,,,85.84790429193527,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
8,8,0,9,1,VM Stimuli/9F_FO.bmp,target,Target,NegFace,2-Back,None,0,,2,0,2,0,0,8,8,8,85.84790429193527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.80452354159206,,85.80457062460482,85.83196162432432,85.83201391715556,85.83467583265156,85.84790429193527,85.84790429193527,85.84790429193527,85.84790429193527,87.8317717500031,None,0,1,NA,NA,NA,2026-01-20_12h28.15.749,12:30:00,1,1,2,9,VM Stimuli/9F_FO.bmp,NegFace,,,,87.84172062482685,87.84172062482685,87.84172062482685,87.84172062482685,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
8,8,0,9,1,VM Stimuli/9F_FO.bmp,target,Target,NegFace,2-Back,None,0,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,87.8323593325913,87.84172062482685,88.32556995749474,,,,,88.37268695794046,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
9,9,0,10,1,VM Stimuli/BF06_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,9,9,9,88.37268695794046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.32656233292073,,88.32660875003785,88.35526337474585,88.35531541705132,88.35996545758098,88.37268695794046,88.37268695794046,88.37268695794046,88.37268695794046,90.35954262502491,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:03,1,1,2,10,VM Stimuli/BF06_FO.bmp,NegFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
9,9,0,10,1,VM Stimuli/BF06_FO.bmp,nonlure,nontarget,NegFace,2-Back,None,0,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,90.36015966627747,90.37070454191417,90.85852004215121,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
0,0,0,1,1,VM Stimuli/34M_HO.bmp,target,Target,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,0,0,0,91.40635049995035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.88016137480736,90.89106108248234,91.3753744168207,91.3849437078461,,91.38498479127884,91.3950289580971,93.87041083257645,93.87479945737869,93.88900049962103,93.88900049962103,93.88900049962103,93.88900049962103,95.87776066642255,None,0,1,NA,NA,NA,2026-01-20_12h28.15.749,12:30:08,1,1,3,1,VM Stimuli/34M_HO.bmp,PosFace,,,,95.88771108258516,95.88771108258516,95.88771108258516,95.88771108258516,,90.86293599940836,90.8630167497322,91.40635049995035,91.40635049995035,91.40635049995035,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
0,0,0,1,1,VM Stimuli/34M_HO.bmp,target,Target,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,95.87839458230883,95.88771108258516,96.37737716641277,,,,,96.40166945755482,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
1,1,0,2,1,VM Stimuli/BM08_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,1,1,1,96.40166945755482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3783245831728,,96.37836712505668,96.38141174986959,96.3814715417102,96.38715074956417,96.40166945755482,96.40166945755482,96.40166945755482,96.40166945755482,98.38864691648632,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:11,1,1,3,2,VM Stimuli/BM08_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
1,1,0,2,1,VM Stimuli/BM08_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,98.38952683284879,98.39977570809424,98.88636179175228,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
2,2,0,3,1,VM Stimuli/HF04_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,2,2,2,98.90987812448293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.88736183289438,,98.88740662485361,98.89056066703051,98.8906295420602,98.89548704214394,98.90987812448293,98.90987812448293,98.90987812448293,98.90987812448293,100.89301466662437,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:30:13,1,1,3,3,VM Stimuli/HF04_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
2,2,0,3,1,VM Stimuli/HF04_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,100.89372112508863,100.9042350826785,101.39174670819193,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
