thisN,thisTrialN,thisRepN,ID,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,response.keys,response.corr,TargetStimulus,BlockLoop_Run1.thisRepN,BlockLoop_Run1.thisTrialN,BlockLoop_Run1.thisN,BlockLoop_Run1.thisIndex,TrialLoop_Run1.thisRepN,TrialLoop_Run1.thisTrialN,TrialLoop_Run1.thisN,TrialLoop_Run1.thisIndex,thisRow.t,notes,TitlePage.started,Continue.started,NbackTitle.started,TitlePage.stopped,Continue.keys,Continue.rt,Continue.duration,Instructions.started,Continue_2.started,Instruction.started,Instructions.stopped,Continue_2.keys,Continue_2.rt,Continue_2.duration,Instructions_2.started,Continue_3.started,Instruction_2.started,Target.started,TargetImage.started,Instructions_2.stopped,Continue_3.keys,Continue_3.rt,Continue_3.duration,Instructions_3.started,Continue_4.started,Instruction_3.started,Green_Border.started,Image_2Back.started,Image_1Back.started,Image_ToMatch.started,LEFTSIDESCREEN_CAPTION.started,RIGHTSIDESCREEN_CAPTION.started,Instructions_3.stopped,Continue_4.keys,Continue_4.rt,Continue_4.duration,Instructions_4.started,Continue_5.started,Instruction_4.started,Instructions_4.stopped,Continue_5.keys,Continue_5.rt,Continue_5.duration,Instructions_5.started,Continue_6.started,Instruction_5.started,Instructions_5.stopped,Continue_6.keys,Continue_6.rt,Continue_6.duration,Waiting4Scanner.started,Continue_7.started,Scanner_Instruction.started,Waiting4Scanner.stopped,Continue_7.keys,Continue_7.rt,Continue_7.duration,CueFix_Run1.started,Cue_Fix.started,CueFix_Run1.stopped,Cue2Back.started,Cue_2Back.started,Cue2Back.stopped,Cue0Back.started,Cue0Back.stopped,Stim.started,StimulusImage.started,LeftScreenResponse.started,RightScreenResponse.started,response.started,Stim.stopped,TrialLoop_Run1.response.keys,TrialLoop_Run1.response.corr,correctKey,pressedKey,accuracy,RT,date,time,version,run,block,id,stimulus,stimType,Fix.started,End_Fix.started,Fix.stopped,StimulusImage.stopped,LeftScreenResponse.stopped,RightScreenResponse.stopped,response.stopped,End_Fix.stopped,EndBlock_Run1.started,EndBlock_Run1.stopped,Cue_Target.started,Cue_TargetImage.started,Cue_Fix.stopped,Fix15Sec.started,Fix_15_Sec.started,Fix15Sec.stopped,Fix5Sec.started,Fix_5_Sec.started,Fix5Sec.stopped,Instructions_6.started,Continue_8.started,Instruction_6.started,Please enter the Subject ID:,Please enter the Session Number:,Enter subject's handedness:,Please select version:,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.015975166112184525,0.05534287542104721,0.05534287542104721,1.5444540828466415,space,1.2121503734961152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5457077082246542,1.562613875605166,1.562613875605166,2.1710400003939867,space,0.6043070405721664,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1747659584507346,2.2139040408656,2.2139040408656,2.2139040408656,2.2139040408656,2.692787458188832,space,0.4711514161899686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.695843791589141,2.7563882507383823,2.7563882507383823,2.7563882507383823,2.7563882507383823,2.7563882507383823,2.7563882507383823,2.7563882507383823,2.7563882507383823,3.1337452083826065,space,0.3664107909426093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1355109587311745,3.1484397500753403,3.1484397500753403,3.5368125000968575,space,0.3809467488899827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.539083916693926,3.554686250165105,3.554686250165105,3.895877916365862,space,0.33405112382024527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.897803916595876,3.9129864163696766,3.9129864163696766,10.004222958348691,t,6.084391665644944,None,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
0,0,0,1,1,VM Stimuli/23M_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,0,0,0,10.554709957912564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.006529625505209,10.022382291033864,10.513831041753292,10.542884791269898,10.554709957912564,12.999294958077371,13.042718625627458,13.04278083331883,13.04668179154396,13.060143874958158,13.060143874958158,13.060143874958158,13.060143874958158,15.045162833295763,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:16,1,1,0,1,VM Stimuli/23M_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
0,0,0,1,1,VM Stimuli/23M_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,15.045982208102942,15.057796833105385,15.553317333571613,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
1,1,0,2,1,VM Stimuli/12F_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,1,1,1,15.611933375708759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.554219208657742,,15.554269958287477,15.596585708670318,15.596626666374505,15.600019208155572,15.611933375708759,15.611933375708759,15.611933375708759,15.611933375708759,17.601500333286822,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:18,1,1,0,2,VM Stimuli/12F_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
1,1,0,2,1,VM Stimuli/12F_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,17.602129249833524,17.611799250356853,18.09876637533307,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
2,2,0,3,1,VM Stimuli/AF02_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,2,2,2,18.151278874836862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.099928916431963,,18.099990958347917,18.133550500497222,18.133595125749707,18.138159666210413,18.151278874836862,18.151278874836862,18.151278874836862,18.151278874836862,20.14450095873326,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:21,1,1,0,3,VM Stimuli/AF02_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
2,2,0,3,1,VM Stimuli/AF02_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,20.14526033308357,20.156875666230917,20.643464375287294,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
3,3,0,4,1,VM Stimuli/12F_HO.bmp,target,Target,PosFace,2-Back,None,0,,0,0,0,0,0,3,3,3,20.69035958312452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.64469433296472,,20.64475716650486,20.674816749989986,20.674866958521307,20.677547249943018,20.69035958312452,20.69035958312452,20.69035958312452,20.69035958312452,22.674365791492164,None,0,1,NA,NA,NA,2026-01-20_12h22.45.472,12:23:23,1,1,0,4,VM Stimuli/12F_HO.bmp,PosFace,,,,22.68502341583371,22.68502341583371,22.68502341583371,22.68502341583371,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
3,3,0,4,1,VM Stimuli/12F_HO.bmp,target,Target,PosFace,2-Back,None,0,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,22.675010791048408,22.68502341583371,23.170122583396733,,,,,23.216746957972646,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
4,4,0,5,1,VM Stimuli/WM011_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,4,4,4,23.216746957972646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.170967791229486,,23.17101529147476,23.199209665879607,23.199260791763663,23.20384724996984,23.216746957972646,23.216746957972646,23.216746957972646,23.216746957972646,25.219268958084285,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:26,1,1,0,5,VM Stimuli/WM011_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
4,4,0,5,1,VM Stimuli/WM011_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,25.219896333292127,25.23668225016445,25.703275250270963,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
5,5,0,6,1,VM Stimuli/HM04_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,5,5,5,25.75131675042212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7043569162488,,25.704417875036597,25.733692916110158,25.733743083663285,25.73840233311057,25.75131675042212,25.75131675042212,25.75131675042212,25.75131675042212,27.735978833399713,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:28,1,1,0,6,VM Stimuli/HM04_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
5,5,0,6,1,VM Stimuli/HM04_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,27.73668000008911,27.746824082918465,28.235176041722298,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
6,6,0,7,1,VM Stimuli/AF02_HO.bmp,lure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,6,6,6,28.28284200001508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.236356125213206,,28.236419457942247,28.265305208042264,28.265355207957327,28.269838000647724,28.28284200001508,28.28284200001508,28.28284200001508,28.28284200001508,30.269220625050366,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:31,1,1,0,7,VM Stimuli/AF02_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
6,6,0,7,1,VM Stimuli/AF02_HO.bmp,lure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,30.26996091660112,30.286619833670557,30.773414875380695,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
7,7,0,8,1,VM Stimuli/BF037_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,7,7,7,30.820428041741252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.774455583654344,,30.77450608368963,30.802812333218753,30.80287720821798,30.807628416456282,30.820428041741252,30.820428041741252,30.820428041741252,30.820428041741252,32.80304425023496,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:33,1,1,0,8,VM Stimuli/BF037_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
7,7,0,8,1,VM Stimuli/BF037_HO.bmp,nonlure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,32.80354279093444,32.81320954114199,33.29743520822376,,,,,33.34284604154527,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
8,8,0,9,1,VM Stimuli/WM011_HO.bmp,lure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,8,8,8,33.34284604154527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.29840041603893,,33.298448875546455,33.326290666125715,33.32634000014514,33.33006300032139,33.34284604154527,33.34284604154527,33.34284604154527,33.34284604154527,35.330600750632584,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:36,1,1,0,9,VM Stimuli/WM011_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
8,8,0,9,1,VM Stimuli/WM011_HO.bmp,lure,nontarget,PosFace,2-Back,None,0,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,35.33132329117507,35.34154487494379,35.83435312565416,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
9,9,0,10,1,VM Stimuli/BF037_HO.bmp,target,Target,PosFace,2-Back,None,0,,0,0,0,0,0,9,9,9,35.88004037551582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.83536229096353,,35.83542337547988,35.86415816657245,35.86420733295381,35.86696716584265,35.88004037551582,35.88004037551582,35.88004037551582,35.88004037551582,37.86829079128802,None,0,1,NA,NA,NA,2026-01-20_12h22.45.472,12:23:39,1,1,0,10,VM Stimuli/BF037_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
9,9,0,10,1,VM Stimuli/BF037_HO.bmp,target,Target,PosFace,2-Back,None,0,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,37.86906387563795,37.881053750403225,38.368060333654284,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
0,0,0,1,1,VM Stimuli/LF206_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,0,0,0,38.920114249922335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.38451670855284,38.395632833242416,38.885149541310966,38.896169875748456,,38.89622750040144,38.90764558315277,41.379481291398406,41.38642395846546,41.400081041269004,41.400081041269004,41.400081041269004,41.400081041269004,43.386369165964425,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:44,1,1,1,1,VM Stimuli/LF206_NC.bmp,NeutFace,,,,43.39778779167682,43.39778779167682,43.39778779167682,43.39778779167682,,38.37307312525809,38.37318762484938,38.920114249922335,38.920114249922335,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
0,0,0,1,1,VM Stimuli/LF206_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,43.38749179150909,43.39778779167682,43.88646658323705,,,,,43.910205541178584,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
1,1,0,2,1,VM Stimuli/AF218_NC.bmp,target,Target,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,1,1,1,43.910205541178584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.88755341619253,,43.887601166032255,43.89197445847094,43.89203391596675,43.89563825074583,43.910205541178584,43.910205541178584,43.910205541178584,43.910205541178584,45.89351945836097,None,0,1,NA,NA,NA,2026-01-20_12h22.45.472,12:23:47,1,1,1,2,VM Stimuli/AF218_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
1,1,0,2,1,VM Stimuli/AF218_NC.bmp,target,Target,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,45.89435420837253,45.905971500091255,46.39788787532598,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
2,2,0,3,1,VM Stimuli/42M_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,2,2,2,46.42090312484652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.39898537565023,,46.399036166258156,46.40259608346969,46.40265329089016,46.40720983315259,46.42090312484652,46.42090312484652,46.42090312484652,46.42090312484652,48.40683541633189,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:49,1,1,1,3,VM Stimuli/42M_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
2,2,0,3,1,VM Stimuli/42M_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,48.4075387082994,48.417904540896416,48.90600191615522,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
3,3,0,4,1,VM Stimuli/BM09_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,3,3,3,48.929793583229184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.90697237569839,,48.907019208185375,48.910144958645105,48.91021537501365,48.915391250513494,48.929793583229184,48.929793583229184,48.929793583229184,48.929793583229184,50.9151309998706,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:52,1,1,1,4,VM Stimuli/BM09_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
3,3,0,4,1,VM Stimuli/BM09_NC.bmp,nonlure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,50.91583479102701,50.92597920820117,51.41938583366573,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
4,4,0,5,1,VM Stimuli/BM09_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,4,4,4,51.44235754106194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.420652500353754,,51.42071512527764,51.42393158376217,51.423994082957506,51.427375208586454,51.44235754106194,51.44235754106194,51.44235754106194,51.44235754106194,53.43464395869523,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:23:54,1,1,1,5,VM Stimuli/BM09_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
4,4,0,5,1,VM Stimuli/BM09_NC.bmp,lure,nontarget,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,53.43542533367872,53.44561470858753,53.93647679127753,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
5,5,0,6,1,VM Stimuli/AF218_NC.bmp,target,Target,NeutFace,0-Back,None,0,VM Stimuli/AF218_NC.bmp,1,0,1,0,0,5,5,5,53.959445415996015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.93737737555057,,53.93742445856333,53.940659458748996,53.940715208649635,53.94405187573284,53.959445415996015,53.959445415996015,53.959445415996015,53.959445415996015,55.951518250629306,None,0,1,NA,NA,NA,2026-01-20_12h22.45.472,12:23:57,1,1,1,6,VM Stimuli/AF218_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
